Avengers: Endgame,"So it all ends. I have loved most of the MCU, some have been too predictable but I awaited after IW to see how it would all pan out. Firstly some of my favourite characters are a joke. Please don't dumb Thor or Banner/Hulk down, not necessary. Great starting scene, then slow dramatic next 1.5 hours. It builds to the time travel reversing all section with too many plot holes. We've all seen other time reversing movies who have done it so much better. The last hour is spectacular, great to see all the gang back but it feels rushed. Emotion runs high and defo not a kids film in my eyes. Cap is great Stark is amazing but everyone else feels like there just there. What I loved was the beauty of the final scenes, wonderful score and saying goodbye to old friends. Overall wanted more, but even far from perfect is still pretty good.",4
Avengers: Endgame,"Unpopular opinion.
Let me start by saying that Endgame is not a bad film. In fact it was a decent film. But nothing more. Maybe I was expecting a masterpiece like Infinity War due to all this hype.
The first 2 hours of the movie are really boring. They try to build up many emotional moments only to destroy them with a joke the next minute. And there are really MANY jokes that feel out of place.
Endgame uses the previous marvel movies to give you a good story, without building it itself. It's like the writers didn't care to give us a proper story. They just filled it with many dramatic moments. Also, there was no action in the first 120 minutes.
Plus, I did not like the way they treated Thor at all. They made him a comic relief in the worst way possible. I wonder how Thor fans feel after watching this.
The last battle was epic and beautiful but that's all I really enjoyed. The cgi was top notch.
Also, the way they ended Cap's story, meh... Yeah we got it, you want to make people cry and give us the end of an era, but at least do it without creating dozens of plot holes.
The 3 hours went by fast, but I wouldn't watch it again in theaters (I had planned to watch it at least 1 more time).
This could be so damn good... Disappointed.*edit* Also, all of you fanboys who downvote all my reviews because you got angry because I gave your beloved Avengers a 6, you are just amusing and pathetic. Get a life.",3
Avengers: Endgame,"First of, Infinity War was the greatest MCU movie ever made IMHO.Of course, following it up was never going to be easy, and it's sheer greatness and the impact of the 'snap' was something that the Russos just couldn't navigate a way out of. However, plot difficulties aside, there was really no excuse for some of the poor character treatment and pacing issues that they had.Positives:
RDJ's actingNatasha and Hawkeye's last interactionsCGINegatives:
Abysmally poor treatment of Thor, reduced to a comic relief sideshowAbysmally poor treatment of the Hulk - One of the strongest characters of the MCU didn't fight more than 10secs in the 2 supposedly landmark movies of the MCU??Completely ruined Thanos - reduced to a caricature 'bad guy' after an excellently built character in IWPoor re-introduction of the vanished Avengers - seems most of the team wasn't even paid and they just used some stock footage from previous movies for their blink and you miss appearancesWasted potential of Capt Marvel - why introduce a character so powerful, and then not use them for >95% of the movie?Pacing - all over the place. Could easily have trimmed the fat and achieved a much more coherent productMore of a Cap+Stark movie than an Avengers movie.Time travel plotholes - hellloooo. I was OK with the main plan of stealing, snapping, restoring the stones. Hell, I am even OK with Cap getting the happy ending (assuming he stays in hiding his entire life and Carter's life decisions are not affected by the guy in her basement). But as soon as Thanos goes to the future and dies there, Uh Oh - did we just lose the entire Infinity War?? Maybe I am too dumb to understand this...In the end, while the homage to the movies and characters was fine, I really wanted to have a movie I would rush to watch again (Like I did with IW). Sadly, they couldn't deliver this time.",3
Avengers: Endgame,"After Infinity War I had huge expectations. Unfortunately I think it doesn't follow the comic book at all because they wanted some kind of closure of the story.
I saw a lot of 10 star reviews and I cannot believe the majority of people like this movie more than Infinity War.
I'm not saying it wasn't entertainment to watch but the feeling is that all heroes were forced to fit in a movie paying a big price to the story.
There are moments in the movie where the rules from all other Marvel movies are broken and characters which were build over hours of screen time were reduced in order to make space for others.
The story is average at best with big flaws.",3
Avengers: Endgame,"Don't get me wrong, the movie was great, but would I watch it a second time? Probably not - until the DVD comes out.I've seen infinity war at least 5 times, and it's one of my favorite films.That being said, i will compare the two movies for sure, and I just disliked the pacing, it was all over the place. Some Characters felt off, and some got little to no screen time, where others had too much.It's just too many characters for one movie, even though infinity war did it much better, with just as many characters. I just can't put my finger on it.The fighting scenes were alright, the first half lacked action, but the second half delivered some good solid scenes, nothing groundbreaking, but fun to watch. They can't reinvent the wheel, neither do they want to. They stick to what works, and that's alright.All in all, the movie was a close 8/10, the fanboys who give it a 10 are just blind to accept the mistakes the movie made. It's not a perfect film, even an 8 is really generous in my opinion. The Movie works with nostalgia and gives fans of the MCU the things they wanted, more or less.Still thinking Thor 3 was the best MCU movie. Sue me.",4
Avengers: Endgame,This movie proves the Russo brothers are in a league of their own when it comes to closing a franchise this big. In my opinion they pulled of the most satisfying ending this story arc could have.It's nothing without its previous 21 movies. Must watch for every movie fan.,5
Avengers: Endgame,"*Packed with MANY spoilers*Let's get real. This movie was so massive, but it has sooo many plotholes! Make no mistake I love Marvel, but this movie was not the best that's out there from the MCU. I loved how the movie pays homage to the previous films, I thought that was quite clever. But I personally expected way more action earlier in the movie.Thanos snapped half the universe in IW. But we didn't really get to SEE the direct impact on Earth in this movie. No chaos. No news. Just a ... quiet depressed world? Really? I wanted to feel anxious and feel like all hope is lost but it never really got there. Even during collecting the stones from the previous timelines.The attack on Thanos in the opening scene was lame. This guy was meant to be a massive villain that the MCU has been building up for a decade, and his death was over in minutes. Captain Marvel's lack of screen time didn't make any sense, she's so powerful yet was hardly there. I get that the writers were focusing on the original 6 Avengers but there were scenes where it would have been interesting to see her in. Yes, this is the Avengers fight, but it's also Captain Marvels universe that has been affected, so not seeing her as involved as Ant-Man or Nebula was disappointing. Oh and obtaining the Soul stone... Nebula couldn't warn Black Widow and Hawkeye about what was coming? Seriously?? Not something you want to mention beforehand?How did Thanos's ship time travel without a) starks tech and b) the Pym Particle. HELLO THE SHIP WENT SUB ATOMIC INTO THE QUANTAM REALM AND TIME TRAVELLED. What did the 2014 Nebula do to make this happen? And no one noticed a massive ship come shooting out of the time machine and out of the Avengers base?!When Hulk reverses the snap... again we don't know the impact it had on Earth / the Universe. What actually happened? Was everything reset back to 2019, or were the people that turned to dust returned into a new time (5 years later?) and if so why was Peter back in highschool?? And what about the people that were already on Earth, were they also set back to a time right before everyone dissappeared? I guess we see Cassie (Ant-Man) all grown up at the end, but come on... this was a MASSIVE ISSUE and it was not explained in any way whatsoever. I get they wanted the dramatic entrance of the dusted superheroes, but even after the mega action scene at the end there was no explanation of how half the universe came back into life.The movie also never really showed us as an audience the 1 in 14 million ... chain of events that led to the win. Could anyone else have snapped their fingers and dusted away Thanos and his clan? Again... no proper explanation.Tony stark starting the MCU infinity saga and also ended it, perfect... and giving him the appropriate screen time at the end. What about black widow? Couldn't Hawkeye bring her body back? Couldn't someone else travel to where she was and get her body? They just left her there to die alone?For a 3 hour movie you'd expect more of closing story or better explanations, but instead time was wasted on a slow start to the movie. Nonetheless I still enjoyed this movie and it will come to grow on me more and more, but I'm always going to have these questions in the back of my mind every time I watch.Oh... and don't get me started on the time travel MESS.",4
Avengers: Endgame,I live Marvel .I love Superheroes.I love MCU and I loved Infinity War.The way I left the hall after I watched Infinity and The way I left the hall AFTER watching Endgane was completely different.So much hype and well deserved too but the ending was just not satisfactory at all.I liked bits of it but the other bit I just forced myself to like it just because I've been a fan of the creators and the actors and the characters for so long.But no It was not what I wanted not what we deserved.,4
Avengers: Endgame,Anyone of Thor's fans wouldn't accept Marvel's adaptation of Thor. They ruined Thor this character just for making him as the funny elements of the film,4
Avengers: Endgame,"2,5 hours of nonsense and gigantic plotholes. 15 minutes of action which is a total mess. CGI looks good, bit dark. Thor, one of the strongest badass characters in Marvel Universe is a drunk fat dude, does not make sense. Cap. America who can use Thors Hammer suddenly with lightning abilities, why? Cap. Marvel is OP, shows up randomly does huge amounts of damage and dissapears again list goes on and on... Iron man is the only character in this movie who deservers credits in my opinion. Infinity war is way better, its really overrated.",3
Avengers: Endgame,"...and pull the hype train over.
Amazing fun, stunning spectacle great performances especially RDJ.
It's just not the whole sum of its parts.
Lots of great parts but not cohesively held.
Too much Comedy with one character essentially now just full comedy relief.
The most ridiculous coincidences and a couple of plot holes.
You will laugh, you will get gut punched and for some you will cry, but then you will wonder what really happened in that 3 hours.
Did it need 3 hours? No.
Is it better than infinity war? No.
Will you enjoy it? Definitely.",4
Avengers: Endgame,"Not sure if it's a good idea to write a review here, as it seems, that Fanboys are rating down carefully considered reviews, just because they are not praising endgame, but so be it.I was not really disappointed, but I was also not stunned by this movie. It had a lot of shortcomings, logic-flaws and humor that simply wasn't funny or jokes that were somehow not fitting into the storyline. Some characters developed in a direction, I personally did not like and the overall ending to the movie seemed rushed and somehow chaotic.Overall it was a decent ending to this MCU phase, but as always, it's down to personal preference if you like a movie or not or if you wished for a different storyline.There are too many things, that were illogical:
Nebula not telling the guys what it takes to get the soul stoneTony Stark not even questioning why Pepper is in the end-fight and not taking care of their childrenDepressed, fat ThorCaptain America being able to use Thor's hammerCaptain America living a life with his girlfriend without someone remembering it in their timelineAll of a sudden, all dead heros appear out of nowhere - all coming from Wakanda - how the heck did they know and gather in the first place?If you haven't seen Captain Marvels end credit-scene, Captain Marvel would appear right out of nowhere in this movie and everyone would wonder why.Thor being depressed and fat and this Softie-Version of Hulk were the main character developments I also did not like.Personally didn't like Tony Stark being killed, but one saw that coming. After all, his story was told. Captain America living another live at least got him a happy end, although and illogical one. The hairstyle of captain Marvel ... ok, let's not talk about this one.There are certain scenes that are indeed epic, overall, the movie was entertaining, but I honestly liked Infinity War more.Cannot tie this to specfic reasons, it's a combination of all the aforementioned elements, that simply didn't do the trick for me to make it an epic movie.Considering myself being a big fan of the MCU franchise, I think all fans should see it, but if you are at least somehow interested in a decent and logic storyline, be warned you might not be too overwhelmed by this movie.",4
Avengers: Endgame,"I'm not even sure where to start. I had high expectations ever since I've walked out from IW premiere. Those expectations are further fueled up by all the good reviews and 10/10 ratings this movie received. But, after watching a movie, I'm quite sure that all those reviews and ratings have been sponsored. There is no other explanation. I've also heard stories about people crying, laughing and cheering throughout the movie and giving standing ovations after the movie ended. I'm not sure are those stories made up or what, but in theater where I was, we had like two laughs, some WTFs, multiple yawns and not much else. As matter a fact, I've never seen so many people playing with their phones during a Marvel movie. Never ever. It was that boring.Now, don't get me wrong, the movie is somewhat watchable, but I beleive the fans deserved much more than ""watchable"" for this final installment of the franchise. I could basically write a book about what's wrong with this movie, but won't as I've already spend too much time on this abomination. What's the use of it anyway. Fanboys will praise this movie no matter what and disregard all the arguments against it. Movie creators are already counting all the billions they've earned by breaking every box office record there is. The only ""victims"" here are the true fans who actually appreciate Stan Lee's life work, but they probably already share my opinion anyway. I will, however, throw down a few things that ruined this movie for me, just so I can take it off my chest.Action balance is terrible. In the first 2 hours, basically nothing happens and what does happen makes no sense. There is almost no action and the storyline is all over the place. And then, all of a sudden the whole hell breaks loose. That wouldn't be so bad if the final batlle was spectacular as it should be, but it wasn't. It was a 15 minutes of pure chaos and CGI showcase. It wasn't clear who does what, who fights who... no coreography, no signature moves... nothing.Screen time balance was terible as well. I understand the idea to focus on the original avengers squad, but that's not the reason to give like 90% of the screen time to them (with addition of Ant-man) and like 10% to other 50 characters in the MCU. Basically, no one got more than 60 seconds of total screen time, including Captain Marvel who supposed to be a big part of the movie. With most characters, it felt more like a slide show of cameos, rather than integral part of the story.Most of the characters from the original avengers squad are ruined. I understand that they needed to close their story arc somehow, but was this the right way? Should it be this anti-climactic? Captain America turning into a grandpa? Mighty Hulk becoming clumsy scientest who won't even fight anymore? I kid you not, he didn't throw a single punch the entire move. He basically became the most useless character in MCU. Thor becoming a fat, depressed alcoholic who plays Fortnite and argues with kids on the Internet? Really? The god of thunder? Black Widow meeting the most anti-climactic end imaginable? Couldn't she at least have one more fight scene with her signature moves as we've seen in some previous MCU movies? Couldn't Hulk have at least one more ""Hulk Smash"" moment? Couldn't Hawkeye show off his archery skills once again? Shouldn't they go with a bang? They deserved it and the fans deserved it.Why there is no consistency with most character's powers. I mean, at one moment it looks like Captain Marvel can destroy Thanos and his entire army all by herself, but the next one she looks like a houswive who can be thrown around by her drunk husbend with a bad attitude. The same goes for Scarlett Witch. Also, it looks like any character has more chance to win when fighting Thanos alone than they do when going 10 on one. Just makes no sense.Everything looks rushed up. The main story is all over the place. The entire time travel plot is a mess. Fight scenes are not coreographed well, so it's difficult to follow what's going on most of the time. There is no character development. They just pop up out of nowhere. Humor is forced and out of the place most of the time.I guess the movie creators just wanted to add too much into this movie, but achieved quite the opposite result. Anyway, the best course of action would be to rename this move to ""Iron man 4"" and create another Avengers movie, but do it properly this time.",2
Avengers: Endgame,"Watched this on first day of opening. I was holding really high hopes, based on Infinity war, and i was really dissapointed. This movie has some good parts, and im ok with the final result, but the journey there was bad and really messed up. In general the whole movie felt like the main story is a couple of actors (and here i really mean actors, not theirs fictional characters) saying goodbye to marvel and mcu. Infinity war, Thanos, infinity stones, fate of universe, etc, seems just like a minor side story. Very, very sad waste of 3 hours.",2
Jersey,"What to start with the directors vision or the actors performances.
As a 90's kid i know that old days where watching news in durdarshan spider man in the tv after the school. Playing cricket with friends. Those are the best days. By watching the movie i got to recollect those old memories..
To the story a failed man want to try once again his luck by giving his full strength at the age of 36 to show the world what is and what he can do. Man NANI what an actor you are i had to say that i saw only arjun on the screen the way you pulled the character is beyond words.. the scene where "" crying your lungs out in the railway station in loud sound"" kudos to you.. and the directors work of showing cricket in where it is needed not getting away with it, giving important to the emotions, shows his strength of telling a story. And about music Anirudh lifted the movie to whole new level with his commendable Bgm. Songs blended in the movie so well that it doesn't look like a hurdle inbetween like movies we regularly watch in telugu. If haven't mention wbout the kid, shradha, satyaraj garu ot would be a mistake. They stayed in my head as nani, Sarah and murthy garu.
After watching i have mixed feelings. I just had a journey with arjun's character i felt his pain, anger, struggle, joy.
RARELY WE SEE THESE KIND OF MOVIES AND PERFORMANCES IN TELUGU CINEMA GO AND WATCH IT WITH YOUR FAMILY. SURE YOU WILL NOT HAVE A EMOTIONAL JOURNEY.",5
Jersey,"Jersey is an emotional heart touching movie which is serious in nature,gowtham tinnuri proved himself again after Mallirava..jersey was a complete movie with everything in it,but I felt director would have taken more depth in the way cricket was presented in the movie.
Jersey passes everything & its a must watch for telugu audience.",5
Jersey,"One of the best movie in recent times. Director Gautam Tinnanuri has delivered an excellent film and has used his abilities perfectly for his second film too. The screen play for this movie also looks similar as his first movie Malli Raava. Subtle performances by the cast Nani and Shraddha Srinath. Supporting cast Sathya Raj, Praveen etc. have also played their role with so much of life. The emotions between the Father and Son Relation is brought up amazingly. The climax is the Heart of the film. Music Director Anirudh Ravichander has given his one of the best ever songs and beautiful Background Score. Magical Scenes in some important and emotional places. The subtitle of this film ""It is never too late to dream.!"" is brought up beautifully in the climax. The only drawback I feel as a movie freak is the lack of concentration on the cricketing scenes and quite the story becomes a bit predictable. But totally a package of love, emotion, passion, journey. Must Watch Film for everyone.
Thanks,
Vijay Kashyap",5
Jersey,Nani lived in the role of Arjun. I felt every single emotion of Arjun. You experience a rollercoaster ride of emotions. The way the Director narrated the movie made every possible impact to me. Nani- Awards 2019 await you...,5
Jersey,Different and amazing story. actors are done awesome job. best supporting actor will be sathyaraj garu. And emotion will be in many scenes. you will be nani's fan after watch of this film. i love shraddha srinidhi a lot.,5
Jersey,"One of the finest movie in terms of direction, casting, screenplay, music, editing and most importantly, inspirational. It's never too late to dream and achieve.",5
Jersey,Best emotional and motivational movie ever made in India. Compared to Hollywood best in this zoner,5
Jersey,First I need congratulate the director what a film brother never expected such a great movie from debut director. Nani you are awesome bro. Award winning performance. Congrats to the whole team.,5
Jersey,"Nani , made men cry in theaters, for the touching subtle yet emotional outburst.
Salutes to Gautsm Tinnanuri directorial flick. Anirudh music is exceptional .
Must watch for all fathers and dreamers",5
Jersey,"I liked everything about the movie like action, screenplay, direction etc. I don't need to write what I liked about the movie. I didn't like the following points and found this is general theme of movies of Telugu industry .1. Hero looks more self centered and only tried to prove he is good man to his son at the expense of his health.2. He lost his life to impress his son and left the family with no support.3. By hiding his health problem, he left his family guilty after his death.4. True love is take care of his health and also support his family, not trying to impress his son alone .5. Hiding the health issue, hero proved he is great and good, and all others wrong and bad.6. Whole team failed but only hero single handed my won the match.",4
Jersey,"The film is based on a fictional character arjun an ex-ranji cricketer who wants to play cricket again for his son. Director Goutham tinnanuri handled every emotion well. Actor Nani shines throughout the film making this film a classic. Anirudh returns to tollywood with a bang, music has definetely played a huge role in film's success.",5
Jersey,"Loved every frame of the movie. Kudos to the director's vision. Simple storyline yet beautifully crafted and brilliantly performed!
Undoubtedly best among the best movies of this gen!",5
Jersey,One of the best movies released this year. This is an emotional film which portrays a person who is struggling to make it big in life at a later stage in his life. This film motivates us with a strong message that it's never too late to achieve as long as there's hardwork and dedication.The casting is just perfect with the lead actor Nani delivering an exceptional performance & the music is also brilliant. Don't miss this masterpiece in theater.,5
Jersey,"This movie is one of the master piece in recent years from Telugu Film Industry. Like a Classy batsman when the cricket is played, i could imagine the director role here.
Words are not enough, this is a must watch, i saw this couple of times now, did not felt bored at all.Really a must watch, irrespective of language barrier.",5
Jersey,Superb emotional ride !! Jersey is a emotional roller coaster ride with some awesome scenes !! I'm speechless for the train scene made me very emotional and got goosebumps !! Nani did a splendid job and heroine too and the kid too had done a good job !! Climax made us very emotional left the theatre emotionally!! Overall it is a wonderful emotional film !! Please watch it u too will feel the same.,5
Jersey,Nanis acting at peaks.i never felylt like i was watching a movie.it just felt like real. a soothing screenplay. it will never bore u howmany times u see,5
Jersey,"This a movie of emotions and love between son and father.Nani(Arjun) stole the show.Shradda(Sarah) was amazing.Ronit(Nani) killed with his cute expressions and dialogues.
Full emotional drama package.
Climax was the highlight of the movie.",5
Jersey,A movie with the heart at its place. Watch it for some beautiful writing and great portrayal from the lead actors. You will be moved for sure. Kudos to the whole team.,5
Jersey,"Yes! For who all know Nani... He is back with jersey. This is the film that reaches beyond Your expectations (only if your into drama-movies). You'll smile, cry but come out of the theatre after clapping with a good feel. The music is too good to be noticed it just goes with the flow, we can just feel it. Cinematography is good.",4
Jersey,It's tough to define a genre which suites this movie. A completely off-beat and new kind of a film which would leave you with some satisfaction after you leave the theatre. Credit must go to the director Gowtham garu for such a strong script and excellent characterizations which are very rare in Telugu movies these days. Nani at his best and surely one of the stars in making. Special mention to Satyaraj's ease of acting.He made it look so simple but was very impactful. A must-watch movie in this summer and such movies need to be encouraged for the development of Telugu Industry.,5
Jersey,"This movie will be the best in Nani 's career till date , th emotional content between the father and son will stir your eyes and heart .
Overall very inspiring story with right national
Crested to the entire team , especially the direction department
Keep it up guys",5
Jersey,"Got excited after the first few minutes of the movie.. Was waiting for the pace to pickup or it was something like a plane was on full speed on the runway but failed to takeoff..
..
Overall a good movie which can be watched with entire family..
..
Length of the movie could have been reduced.
..
Extremely relieved that there are no unnecessary songs or dance or action sequences..
..
Female lead voice doesn't sync with lips nor suite her as she is not native Telugu speaker..
..
Nani action and Anirudh music score saves the movie",4
