Kabir Singh,Hindi
Shadaa,Punjabi
Drive,Hindi
Annabelle Comes Home,Hindi
Takatak,Marathi
Adham,Marathi
Manaroopa,Kannada
Mindo Taseeldarni,Punjabi
Satellite Shankar,Hindi
Spider-Man: Far From Home,Hindi
Jabariya Jodi,Hindi
Jai Mummy Di,Hindi
A Biopic from the Film Industry,Hindi
Top Gun: Maverick,English
Jaddi Sardar,Punjabi
The Lion King,Hindi
Pal Pal Dil Ke Paas,Hindi
Arjun Patiala,Hindi
Smile Please,Marathi
Super 30,Hindi
Once Upon A Time In Hollywood,English
Hobbs and Shaw,English
Stuber,English
The New Mutants,Hindi
Chase No Mercy to Crime,Hindi
Dora And The Lost City Of Gold,English
Kalki,Malayalam
Artemis Fowl,English
Batla House,Hindi
Made In China,Hindi
Saaho,Telugu
Ye Re Ye Re Paisa 2,Marathi
Bayko Deta Ka Bayko,Marathi
Naukar Vahuti Da,Punjabi
Chhichhore,Hindi
Kaappaan,Tamil
It: Chapter 2,English
Dream Girl,Hindi
Spies In Disguise,English
Daaka,Punjabi
Nikka Zaildar 3,Punjabi
Abominable,English
Doorbeen,Punjabi
Gaalib,Marathi
Rambo,Hindi
Marjaavaan,Hindi
The Woman In The Window,English
Joker,English
Gemini Man,English
Password,Bengali
The Sky Is Pink,Hindi
Jungle Cruise ,English
Pynngop,Khasi
Maleficent 2,English
Kaithi,Tamil
Jinde Meriye,Punjabi
ABCD 3,Hindi
Street Dancer 3,Hindi
Terminator,Hindi
Frozen 2,English
Dil Bechara,Hindi
Panipat,Hindi
Pati Patni Aur Woh,Hindi
Oka Tupaki Moodu Pittalu,Telugu
Avengers: Endgame,English
The Tashkent Files,Hindi
KaaGaR,Marathi
Kalank,Hindi
Oru Yamandan Prema Kadha,Malayalam
The Curse Of The Weeping Woman,English
Kanchana 3,Tamil
Shazam!,English
Wedding Cha Shinema,Marathi
Chaal Jeevi Laiye,Gujarati
Romeo Akbar Walter,Hindi
Kesari,Hindi
Blank,Hindi
Dumbo,English
Jersey,Telugu
Uyare,Malayalam
Luka Chuppi,Hindi
Kachindo,Gujarati
Badla,Hindi
Uglydolls,English
Junglee,Hindi
Gully Boy,Hindi
Dilwale Dulhania Le Jayenge,Hindi
Wonder Park,English
A Dog's Way Home,English
Hellboy,Hindi
Setters,Hindi
1978 A Teen Night Out,Hindi
After,English
3rd Eye,Hindi
How To Train Your Dragon: The Hidden World,English
Baalaa,Marathi
Hansa Ek Sanyog,Hindi
Basht,Marathi
Maa Kasam Badla Lunga,Hindi
Saiyaan Ji Dagabaaz,Bhojpuri
Phalat,Marathi
Tarpan,Hindi
Devarattam,Tamil
Bau Na Vichaar,Gujarati
Phir Ussi Mod Par Talaq,Hindi
Rang De Basanti,Hindi
99 (Kannada),Kannada
Gunwali Dulhaniya,Hindi
K 13,Tamil
Lucifer (Tamil),Tamil
Nuvvu Thopu Raa,Telugu
Okate Life,Telugu
Rangupaduddi,Telugu
Ombathane Adbutha,Kannada
Gara,Kannada
Loafers,Kannada
Prakashante Metro,Malayalam
Ikkayude Shakadam,Malayalam
Jind Jaan,Punjabi
Blackia,Punjabi
Dil Diyan Gallan,Punjabi
Bornodi Bhotiai,Assamese
Maharshi,Telugu
Student Of The Year 2,Hindi
Chhota Bheem: Kung Fu Dhamaka,Hindi
BRIGHTBURN,English
Pokemon Detective Pikachu,English
Neeya 2,Tamil
Ayogya,Tamil
Khananam,Telugu
Nagakanya,Telugu
66 Sadashiv,Marathi
Sorry,Marathi
Ek Hota Pani,Marathi
Anushka,Kannada
Traya,Kannada
Khanana,Kannada
Soojidaara,Kannada
Jeem Boom Bhaa,Malayalam
15 Lakh Kadon Aauga,Punjabi
Lukan Michi,Punjabi
Konttho,Bengali
Jalsaghar,Gujarati
Evadu Thakkuva Kadu,Telugu
Sindhubaadh,Tamil
Chase,Kannada
De De Pyaar De,Hindi
A Dogs Journey,English
John Wick: Chapter 3 - Parabellum,English
The Sun Is Also A Star,English
The Hustle,English
Mr. Local,Tamil
ABCD: American Born Confused Desi,Telugu
Rampaat,Marathi
Ratnamanjarii,Kannada
Gangstar vs State,Punjabi
Wrong Number,Bengali
Bhoot Chaturdashi,Bengali
Chhoriyan Chhoron Se Kam Nai Hoti,Haryanvi
India's Most Wanted,Hindi
Aladdin,Hindi
Chaturnath,Hindi
Ad Astra,English
Kolaigaran,Tamil
Burra Katha,Telugu
Judgement,Marathi
D/O Parvathamma,Kannada
Rakshapurushan,Malayalam
Muklawa,Punjabi
Chandigarh Amritsar Chandigarh,Punjabi
Durgeshgorer Guptodhon,Bengali
Godzilla 2: King of the Monsters,Hindi
MA,English
Rocketman,English
NGK,Tamil
Devi 2,Tamil
Dear Comrade,Tamil
BaBo,Marathi
Andolan,Bhojpuri
Bharat,Hindi
Rakshasudu,Telugu
Dastaan E Miri Piri,Punjabi
Kidnap,Bengali
 X-Men: Dark Phoenix,Hindi
Mogra Phulaalaa,Marathi
Mental Hai Kya,Hindi
Toy Story 4,Hindi
Miracle,Hindi
Kabir Singh,Hindi
Shadaa,Punjabi
Drive,Hindi
Annabelle Comes Home,Hindi
Takatak,Marathi
Adham,Marathi
Manaroopa,Kannada
Mindo Taseeldarni,Punjabi
Satellite Shankar,Hindi
Spider-Man: Far From Home,Hindi
Jabariya Jodi,Hindi
Jai Mummy Di,Hindi
A Biopic from the Film Industry,Hindi
Top Gun: Maverick,English
Jaddi Sardar,Punjabi
The Lion King,Hindi
Pal Pal Dil Ke Paas,Hindi
Arjun Patiala,Hindi
Smile Please,Marathi
Super 30,Hindi
Once Upon A Time In Hollywood,English
Hobbs and Shaw,English
Stuber,English
The New Mutants,Hindi
Chase No Mercy to Crime,Hindi
Dora And The Lost City Of Gold,English
Kalki,Malayalam
Artemis Fowl,English
Batla House,Hindi
Made In China,Hindi
Saaho,Telugu
Ye Re Ye Re Paisa 2,Marathi
Bayko Deta Ka Bayko,Marathi
Naukar Vahuti Da,Punjabi
Chhichhore,Hindi
Kaappaan,Tamil
It: Chapter 2,English
Dream Girl,Hindi
Spies In Disguise,English
Daaka,Punjabi
Nikka Zaildar 3,Punjabi
Abominable,English
Doorbeen,Punjabi
Gaalib,Marathi
Rambo,Hindi
Marjaavaan,Hindi
The Woman In The Window,English
Joker,English
Gemini Man,English
Password,Bengali
The Sky Is Pink,Hindi
Jungle Cruise ,English
Pynngop,Khasi
Maleficent 2,English
Kaithi,Tamil
Jinde Meriye,Punjabi
ABCD 3,Hindi
Street Dancer 3,Hindi
Terminator,Hindi
Frozen 2,English
Dil Bechara,Hindi
Panipat,Hindi
Pati Patni Aur Woh,Hindi
Oka Tupaki Moodu Pittalu,Telugu
Yesu Kristu Rendava Rakada,Telugu
Jumanji 3,Hindi
Kosrakollikal,Malayalam
Avengers: Endgame,English
Kanchana 3,Tamil
Devarattam,Tamil
Jersey,Telugu
Vellai Pookal,Tamil
K 13,Tamil
Natpe Thunai,Tamil
Oru Yamandan Prema Kadha,Malayalam
The Curse Of The Weeping Woman,English
Uyare,Malayalam
Super Deluxe,Tamil
Dumbo,English
The Tashkent Files,Hindi
Majili,Telugu
Kalank,Hindi
Lucifer ,Malayalam
How To Train Your Dragon: The Hidden World,English
Athiran,Malayalam
Uriyadi 2,Tamil
Watchman,Tamil
Shazam!,English
Captain Marvel,English
Airaa,Tamil
Kesari,Hindi
Blank,Hindi
Lucifer (Tamil),Tamil
Romeo Akbar Walter,Hindi
A Dog's Way Home,English
Arjun Reddy,Tamil
Setters,Hindi
Uglydolls,English
Chanakyan,Tamil
After,English
1978 A Teen Night Out,Hindi
Gunwali Dulhaniya,Hindi
Hansa Ek Sanyog,Hindi
3rd Eye,Hindi
Nuvvu Thopu Raa,Telugu
Okate Life,Telugu
Rangupaduddi,Telugu
Baalaa,Marathi
Gara,Kannada
Ombathane Adbutha,Kannada
Loafers,Kannada
Prakashante Metro,Malayalam
Ikkayude Shakadam,Malayalam
Blackia,Punjabi
Jind Jaan,Punjabi
Dil Diyan Gallan,Punjabi
Bau Na Vichaar,Gujarati
Bornodi Bhotiai,Assamese
Maharshi,Telugu
Student Of The Year 2,Hindi
Chhota Bheem: Kung Fu Dhamaka,Hindi
BRIGHTBURN,English
Pokemon Detective Pikachu,English
Ayogya,Tamil
Neeya 2,Tamil
Nagakanya,Telugu
Khananam,Telugu
Sorry,Marathi
Ek Hota Pani,Marathi
66 Sadashiv,Marathi
Soojidaara,Kannada
Anushka,Kannada
Traya,Kannada
Khanana,Kannada
Jeem Boom Bhaa,Malayalam
Lukan Michi,Punjabi
15 Lakh Kadon Aauga,Punjabi
Konttho,Bengali
Jalsaghar,Gujarati
Evadu Thakkuva Kadu,Telugu
Sindhubaadh,Tamil
Chase,Kannada
De De Pyaar De,Hindi
The Sun Is Also A Star,English
The Hustle,English
A Dogs Journey,English
John Wick: Chapter 3 - Parabellum,English
Mr. Local,Tamil
ABCD: American Born Confused Desi,Telugu
Rampaat,Marathi
Ratnamanjarii,Kannada
Gangstar vs State,Punjabi
Bhoot Chaturdashi,Bengali
Wrong Number,Bengali
Chhoriyan Chhoron Se Kam Nai Hoti,Haryanvi
India's Most Wanted,Hindi
Aladdin,Hindi
Chaturnath,Hindi
Ad Astra,English
Kolaigaran,Tamil
Burra Katha,Telugu
Judgement,Marathi
D/O Parvathamma,Kannada
Rakshapurushan,Malayalam
Muklawa,Punjabi
Chandigarh Amritsar Chandigarh,Punjabi
Durgeshgorer Guptodhon,Bengali
Godzilla 2: King of the Monsters,Hindi
MA,English
Rocketman,English
NGK,Tamil
Devi 2,Tamil
Dear Comrade,Tamil
BaBo,Marathi
Andolan,Bhojpuri
Bharat,Hindi
Rakshasudu,Telugu
Dastaan E Miri Piri,Punjabi
Kidnap,Bengali
 X-Men: Dark Phoenix,Hindi
Mogra Phulaalaa,Marathi
Mental Hai Kya,Hindi
Toy Story 4,Hindi
Miracle,Hindi
Kabir Singh,Hindi
Shadaa,Punjabi
Drive,Hindi
Annabelle Comes Home,Hindi
Takatak,Marathi
Adham,Marathi
Manaroopa,Kannada
Mindo Taseeldarni,Punjabi
Satellite Shankar,Hindi
Spider-Man: Far From Home,Hindi
Jabariya Jodi,Hindi
Jai Mummy Di,Hindi
A Biopic from the Film Industry,Hindi
Top Gun: Maverick,English
Jaddi Sardar,Punjabi
The Lion King,Hindi
Pal Pal Dil Ke Paas,Hindi
Arjun Patiala,Hindi
Smile Please,Marathi
Super 30,Hindi
Once Upon A Time In Hollywood,English
Hobbs and Shaw,English
Stuber,English
The New Mutants,Hindi
Chase No Mercy to Crime,Hindi
Dora And The Lost City Of Gold,English
Kalki,Malayalam
Artemis Fowl,English
Batla House,Hindi
Made In China,Hindi
Saaho,Telugu
Ye Re Ye Re Paisa 2,Marathi
Bayko Deta Ka Bayko,Marathi
Naukar Vahuti Da,Punjabi
Chhichhore,Hindi
Kaappaan,Tamil
It: Chapter 2,English
Dream Girl,Hindi
Spies In Disguise,English
Daaka,Punjabi
Nikka Zaildar 3,Punjabi
Abominable,English
Doorbeen,Punjabi
Gaalib,Marathi
Rambo,Hindi
Marjaavaan,Hindi
The Woman In The Window,English
Joker,English
Gemini Man,English
Password,Bengali
The Sky Is Pink,Hindi
Jungle Cruise ,English
Pynngop,Khasi
Maleficent 2,English
Kaithi,Tamil
Jinde Meriye,Punjabi
ABCD 3,Hindi
Street Dancer 3,Hindi
Terminator,Hindi
Frozen 2,English
Dil Bechara,Hindi
Panipat,Hindi
Pati Patni Aur Woh,Hindi
Oka Tupaki Moodu Pittalu,Telugu
